Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,L1,L2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2015-08-16,13:42:18.030,-3,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:18.230,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:18.430,-3,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:18.630,-3,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:18.830,-3,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:19.030,-3,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:19.230,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:19.430,-3,0,4,0,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:19.630,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:19.830,-2,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:20.030,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:20.230,-3,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:20.430,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:20.630,-2,0,4,0,134,-205,3,20,57,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:20.830,-2,0,4,1,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:21.030,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:21.230,-3,0,4,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:21.430,-3,0,4,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:21.630,-2,0,6,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:21.830,-2,0,6,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:22.030,-2,0,49,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:22.230,-2,0,124,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:22.430,-2,2,181,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:22.630,-2,7,306,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:22.830,-1,12,437,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:23.030,-1,16,416,0,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:23.230,-1,0,171,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:23.430,-2,0,6,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:23.630,-2,0,6,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:23.830,-2,0,6,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:24.030,-2,0,6,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:24.230,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:24.430,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:25.600,-2,0,6,0,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:25.790,-2,0,4,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:25.990,-2,0,6,0,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:26.190,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:26.390,0,0,69,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:26.590,-2,0,410,0,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:26.790,-1,0,686,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:26.990,27,0,1024,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:27.190,4,0,1011,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:27.390,159,0,130,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:27.600,218,0,-883,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004001,10.3
2015-08-16,13:42:27.800,228,0,-986,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x000000000000400C,10.3
2015-08-16,13:42:28.000,20,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:28.200,57,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:28.400,6,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:28.600,124,0,-768,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:28.800,119,0,-1009,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x000000000000400C,10.3
2015-08-16,13:42:29.000,137,0,-1015,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x000000000000400C,10.3
2015-08-16,13:42:29.200,4,0,-75,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:29.400,12,0,2,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:29.600,3,0,206,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:29.800,6,0,1024,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:30.000,143,0,647,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:30.200,-1,0,6,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:30.400,-1,0,4,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:30.600,-2,0,6,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:30.800,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:31.000,-1,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:35.430,-2,0,6,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:35.620,-2,0,6,0,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:35.820,-2,0,6,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:36.020,-2,0,6,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:36.220,-2,0,6,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:36.420,-49,0,318,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:36.620,-168,0,802,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:36.820,-308,0,1024,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:37.020,-528,0,1024,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:37.220,-816,0,1024,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:37.420,-238,0,1024,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:37.620,221,0,427,1,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:37.820,217,0,-466,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:38.020,269,0,-1018,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x000000000000400C,10.3
2015-08-16,13:42:38.220,222,0,-495,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:38.420,47,0,0,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:38.620,0,0,2,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:38.820,-1,0,3,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:42.980,128,0,-1020,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x000000000000400C,10.3
2015-08-16,13:42:43.220,126,0,-1020,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x000000000000400C,10.3
2015-08-16,13:42:43.420,107,0,-1020,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x000000000000400C,10.3
2015-08-16,13:42:43.630,119,0,-1018,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x000000000000400C,10.3
2015-08-16,13:42:43.830,8,0,-917,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:44.070,26,0,-856,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:44.270,44,0,-804,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:44.470,-2,0,-617,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:44.670,-2,0,-616,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:44.870,-2,0,-615,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:45.070,0,0,-616,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:45.270,-1,0,-603,0,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:45.470,-2,0,-413,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:45.670,-3,0,-264,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:45.870,-3,0,-128,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:46.080,-2,0,3,0,134,-205,3,20,57,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:46.280,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:46.520,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:46.720,2,0,145,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:46.920,1,0,366,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:47.120,0,0,301,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:47.320,-1,0,11,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:47.520,-2,-40,7,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:47.720,-2,-76,6,571,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:47.950,-2,-59,4,0,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:48.150,-2,-5,4,-1,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:48.350,-2,-2,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:48.550,-2,-1,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:48.750,-2,-1,4,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:48.950,-2,-1,4,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:49.150,-2,-1,4,0,134,-205,3,21,57,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:49.350,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:49.550,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:49.750,-2,-1,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:49.950,-2,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:50.150,-2,-1,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:50.350,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:50.550,-2,0,4,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:50.750,-2,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:50.950,-2,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:51.150,94,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:51.350,194,0,4,0,134,-205,3,20,57,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:51.550,211,0,4,-1,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:51.750,532,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:51.950,445,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:52.150,-357,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:52.350,-956,0,4,0,134,-205,3,21,57,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:52.550,-1014,0,3,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:52.750,-589,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:52.950,-319,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:53.150,-943,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:53.350,-1016,0,3,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:53.550,-1017,0,3,0,134,-205,3,20,57,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:53.750,-951,0,3,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:53.950,-759,0,4,0,134,-205,3,21,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:54.150,-674,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:54.350,-59,0,4,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:54.550,606,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:54.750,882,0,4,-1,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:54.950,1018,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:55.150,806,0,6,-1,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:55.350,-1,0,8,0,134,-205,3,20,56,1,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:55.550,-2,0,7,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:55.750,-2,0,6,0,134,-205,3,21,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:55.950,-2,0,6,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:56.150,-2,0,6,0,134,-205,3,20,56,0,0,-1,1,-1,-1,-1,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:56.350,-2,0,6,0,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:56.550,-125,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:56.750,-898,0,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:56.950,-1014,-1,3,0,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:57.150,98,-1,3,0,134,-205,3,21,56,1,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:57.350,951,-1,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:57.550,768,-1,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:57.750,-47,-1,6,-175,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:57.950,-3,-1,4,-446,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:58.150,-3,102,4,-576,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:58.350,-3,345,4,-410,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:58.550,-3,532,4,-182,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:58.750,-3,507,4,-3,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:58.950,-3,190,4,231,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:59.150,-3,0,4,142,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:59.350,-3,-20,4,-132,134,-205,3,21,56,1,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:59.550,-3,18,4,-412,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:59.750,-3,299,4,-122,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:42:59.950,-3,483,4,-14,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:00.150,-3,499,4,-2,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:00.350,-3,214,4,-1,134,-205,3,21,56,1,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:00.550,-3,0,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:00.750,-3,-320,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:00.950,-3,-281,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:01.150,-3,11,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:01.350,-3,294,4,-1,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:01.550,-3,151,4,0,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:01.750,-3,51,4,0,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:01.950,-3,72,4,-366,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:02.150,-3,67,4,-505,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:02.350,-3,62,4,-444,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:02.550,-3,92,4,-359,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:02.750,-3,145,4,-492,134,-205,3,20,57,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:02.950,-3,210,4,-514,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:03.150,-3,240,4,-519,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:03.350,-3,272,4,-555,134,-205,3,20,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:03.550,-3,289,4,-609,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:03.750,-3,286,4,-780,134,-205,3,21,56,1,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:03.960,-3,230,4,-917,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
2015-08-16,13:43:04.160,-3,178,4,-1006,134,-205,3,21,56,0,0,-1,1,-1,-1,0,-1,-1,-1,0x0000000000004009,10.3
