Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,L1,L2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2017-03-07,18:51:56.700,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:56.910,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:57.110,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:57.310,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:57.510,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:57.720,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:57.930,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:58.130,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:58.330,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:58.530,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:58.730,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:58.950,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,-1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:59.150,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:59.350,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:59.550,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:59.750,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:51:59.960,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:00.180,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:00.380,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:00.580,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:00.780,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:01.000,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:01.200,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:01.410,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:01.610,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:01.810,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:02.060,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:02.300,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:02.510,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:02.710,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:02.920,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:03.120,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:03.340,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:03.540,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:03.740,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:03.950,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:04.150,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:04.350,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:04.560,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:04.760,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:05.000,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:05.200,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:05.400,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:05.600,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:05.800,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:06.030,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:06.230,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:06.430,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:06.630,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:06.830,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:07.050,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:07.250,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:07.450,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:07.660,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:07.880,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:08.080,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:08.280,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:08.490,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:08.690,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:08.900,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,0,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:09.130,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:09.330,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:09.530,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:09.730,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:09.950,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:10.150,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:10.350,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:10.550,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:10.750,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:10.970,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:11.170,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:11.370,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:11.580,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:11.800,0,0,0,0,0,409,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:12.030,0,0,0,0,0,818,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:12.230,0,0,0,0,0,1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:12.440,0,0,0,0,0,1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:12.660,0,0,0,0,0,1024,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:12.890,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:13.120,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:13.320,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:13.520,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:13.720,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:13.940,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:14.140,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:14.340,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:14.540,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:14.740,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:14.960,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:15.160,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:15.360,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:15.560,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:15.760,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:15.970,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:16.180,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:16.420,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:16.630,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:16.840,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:17.040,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:17.240,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:17.440,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:17.640,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:17.840,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:18.060,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:18.260,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:18.460,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:18.660,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:18.880,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:19.080,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:19.280,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:19.480,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:19.680,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:19.890,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:20.090,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:20.290,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:20.490,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:20.690,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:20.910,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:21.110,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:21.310,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:21.510,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:21.710,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:21.920,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:22.120,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:22.330,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:22.530,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:22.730,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:22.940,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:23.140,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:23.340,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:23.540,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:23.740,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:23.960,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:24.160,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:24.360,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:24.560,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:24.760,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:24.980,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:25.180,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:25.380,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:25.580,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:25.780,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:26.000,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:26.200,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:26.400,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:26.600,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:26.800,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:27.020,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:27.220,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:27.420,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
2017-03-07,18:52:27.620,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,1,-1,0x0000000000004009,0.0
