Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,L1,L2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2017-03-06,20:39:13.180,-552,0,1024,0,0,-1024,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:13.410,-174,0,614,0,0,-1024,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:13.640,0,0,0,0,0,-1024,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:13.850,0,0,0,0,0,-1024,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:14.050,0,0,0,0,0,-1024,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:14.250,0,0,0,0,0,-1024,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:14.450,0,0,0,0,0,-1024,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:14.660,0,0,0,0,0,-1024,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:14.880,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:15.080,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:15.280,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:15.480,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:15.680,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:15.880,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:16.080,-266,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:16.300,1024,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:16.500,768,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:16.720,-1024,0,560,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:16.940,-962,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:17.140,-174,0,581,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:17.340,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:17.550,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:17.750,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:17.950,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:18.150,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:18.370,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:18.570,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:18.770,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:18.970,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:19.170,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:19.370,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:19.570,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:19.770,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:19.970,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:20.170,-51,0,117,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:20.400,-348,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:20.620,-1024,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:20.850,-1024,0,613,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:21.050,972,0,-600,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:21.260,1024,0,-1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x000000000000400C,5.6
2017-03-06,20:39:21.480,-716,0,-900,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:21.710,1024,0,-104,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:21.910,337,0,547,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:22.110,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:22.330,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:22.530,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,-1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:22.750,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:23.000,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:23.250,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:23.450,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:23.690,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:23.890,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:24.090,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:24.300,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:24.510,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:24.710,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:24.910,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:25.110,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:25.310,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:25.510,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:25.710,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:25.910,686,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,5.6
2017-03-06,20:39:26.140,1024,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:26.380,-1024,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:26.620,-1024,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:26.830,-1024,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:27.040,747,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:27.240,204,0,221,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:27.470,-1024,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:27.680,-184,0,204,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:27.880,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:28.080,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:28.290,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:28.530,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:28.750,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:28.950,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:29.150,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:29.350,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:29.550,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:29.750,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:29.950,-10,0,260,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:30.150,-573,0,860,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:30.370,-1024,0,482,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:30.570,788,0,391,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:30.770,-61,0,1024,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:30.970,1024,0,156,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:31.210,-1024,0,339,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:31.410,1024,0,560,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:31.610,-1024,0,286,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:31.830,696,0,534,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:32.050,-102,0,52,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:32.260,-880,0,-130,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:32.460,-1024,0,-104,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:32.660,-1024,0,-65,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:32.870,1024,0,221,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:33.090,-1024,0,13,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:33.320,696,0,-26,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:33.520,194,0,834,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:33.720,0,0,614,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:33.920,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,15.0
2017-03-06,20:39:34.140,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,7.2
2017-03-06,20:39:34.350,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,7.2
2017-03-06,20:39:34.550,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,7.2
2017-03-06,20:39:34.750,0,0,0,0,0,-1024,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0x0000000000004009,7.2
2017-03-06,20:39:34.950,0,0,0,0,0,-1024,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0x0000000000004009,7.2
2017-03-06,20:39:35.170,0,0,0,0,0,-1024,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0x0000000000004009,7.2
2017-03-06,20:39:35.370,0,0,0,0,0,-1024,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0x0000000000004009,7.2
2017-03-06,20:39:35.570,0,0,0,0,0,-1024,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0x0000000000004009,7.2
2017-03-06,20:39:35.770,0,0,0,0,0,-1024,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0x0000000000004009,7.2
2017-03-06,20:39:35.970,0,0,0,0,0,-1024,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0x0000000000004009,7.2
